dateRep,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,day,month,year,ratio,cases_per_100k,high_risk_2k,nr_months,current_date,Day,Month,Year,Season
02/07/2020,86,0,Australia,AU,AUS,25203200.0,Oceania,2.18226257,2,7,2020,0.0,0.3412265109192483,True,44,01/03/2024,2,7,2020,Summer
01/07/2020,67,0,Australia,AU,AUS,25203200.0,Oceania,1.93229431,1,7,2020,0.0,0.26583925850685625,True,44,01/03/2024,1,7,2020,Summer
30/06/2020,81,0,Australia,AU,AUS,25203200.0,Oceania,1.71406805,30,6,2020,0.0,0.32138776028440835,True,45,01/03/2024,30,6,2020,Summer
29/06/2020,45,0,Australia,AU,AUS,25203200.0,Oceania,1.45219655,29,6,2020,0.0,0.1785487557135602,True,45,01/03/2024,29,6,2020,Summer
28/06/2020,46,0,Australia,AU,AUS,25203200.0,Oceania,1.34506729,28,6,2020,0.0,0.1825165058405282,False,45,01/03/2024,28,6,2020,Summer
27/06/2020,37,0,Australia,AU,AUS,25203200.0,Oceania,1.21016379,27,6,2020,0.0,0.14680675469781615,False,45,01/03/2024,27,6,2020,Summer
26/06/2020,37,1,Australia,AU,AUS,25203200.0,Oceania,1.08319578,26,6,2020,0.027027027027027032,0.14680675469781615,False,45,01/03/2024,26,6,2020,Summer
25/06/2020,29,1,Australia,AU,AUS,25203200.0,Oceania,0.97209878,25,6,2020,0.03448275862068965,0.11506475368207213,False,45,01/03/2024,25,6,2020,Summer
24/06/2020,18,0,Australia,AU,AUS,25203200.0,Oceania,0.89274378,24,6,2020,0.0,0.07141950228542407,False,45,01/03/2024,24,6,2020,Summer
23/06/2020,13,0,Australia,AU,AUS,25203200.0,Oceania,0.82925978,23,6,2020,0.0,0.05158075165058405,False,45,01/03/2024,23,6,2020,Summer
22/06/2020,25,0,Australia,AU,AUS,25203200.0,Oceania,0.79751778,22,6,2020,0.0,0.0991937531742001,False,45,01/03/2024,22,6,2020,Summer
21/06/2020,27,0,Australia,AU,AUS,25203200.0,Oceania,0.71816277,21,6,2020,0.0,0.1071292534281361,False,45,01/03/2024,21,6,2020,Summer
20/06/2020,18,0,Australia,AU,AUS,25203200.0,Oceania,0.62690452,20,6,2020,0.0,0.07141950228542407,False,45,01/03/2024,20,6,2020,Spring
19/06/2020,21,0,Australia,AU,AUS,25203200.0,Oceania,0.59913027,19,6,2020,0.0,0.08332275266632808,False,45,01/03/2024,19,6,2020,Spring
18/06/2020,23,0,Australia,AU,AUS,25203200.0,Oceania,0.55945277,18,6,2020,0.0,0.0912582529202641,False,45,01/03/2024,18,6,2020,Spring
17/06/2020,12,0,Australia,AU,AUS,25203200.0,Oceania,0.49993652,17,6,2020,0.0,0.04761300152361605,False,45,01/03/2024,17,6,2020,Spring
16/06/2020,15,0,Australia,AU,AUS,25203200.0,Oceania,0.51977527,16,6,2020,0.0,0.05951625190452005,False,45,01/03/2024,16,6,2020,Spring
15/06/2020,18,0,Australia,AU,AUS,25203200.0,Oceania,0.49596877,15,6,2020,0.0,0.07141950228542407,False,45,01/03/2024,15,6,2020,Spring
14/06/2020,12,0,Australia,AU,AUS,25203200.0,Oceania,0.46422676,14,6,2020,0.0,0.04761300152361605,False,45,01/03/2024,14,6,2020,Spring
13/06/2020,5,0,Australia,AU,AUS,25203200.0,Oceania,0.46422676,13,6,2020,0.0,0.01983875063484002,False,45,01/03/2024,13,6,2020,Spring
12/06/2020,9,0,Australia,AU,AUS,25203200.0,Oceania,0.53564627,12,6,2020,0.0,0.035709751142712035,False,45,01/03/2024,12,6,2020,Spring
11/06/2020,9,0,Australia,AU,AUS,25203200.0,Oceania,0.54358177,11,6,2020,0.0,0.035709751142712035,False,45,01/03/2024,11,6,2020,Spring
10/06/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.53167852,10,6,2020,0.0,0.007935500253936006,False,45,01/03/2024,10,6,2020,Spring
09/06/2020,5,0,Australia,AU,AUS,25203200.0,Oceania,0.58325927,9,6,2020,0.0,0.01983875063484002,False,45,01/03/2024,9,6,2020,Spring
08/06/2020,5,0,Australia,AU,AUS,25203200.0,Oceania,0.59913027,8,6,2020,0.0,0.01983875063484002,False,45,01/03/2024,8,6,2020,Spring
07/06/2020,4,0,Australia,AU,AUS,25203200.0,Oceania,0.59119477,7,6,2020,0.0,0.015871000507872015,False,45,01/03/2024,7,6,2020,Spring
06/06/2020,11,0,Australia,AU,AUS,25203200.0,Oceania,0.61896902,6,6,2020,0.0,0.04364525139664805,False,45,01/03/2024,6,6,2020,Spring
05/06/2020,11,0,Australia,AU,AUS,25203200.0,Oceania,0.63087227,5,6,2020,0.0,0.04364525139664805,False,45,01/03/2024,5,6,2020,Spring
04/06/2020,8,0,Australia,AU,AUS,25203200.0,Oceania,0.59516252,4,6,2020,0.0,0.03174200101574403,False,45,01/03/2024,4,6,2020,Spring
03/06/2020,17,0,Australia,AU,AUS,25203200.0,Oceania,0.60706577,3,6,2020,0.0,0.06745175215845607,False,45,01/03/2024,3,6,2020,Spring
02/06/2020,9,0,Australia,AU,AUS,25203200.0,Oceania,0.57135602,2,6,2020,0.0,0.035709751142712035,False,45,01/03/2024,2,6,2020,Spring
01/06/2020,10,0,Australia,AU,AUS,25203200.0,Oceania,0.59516252,1,6,2020,0.0,0.03967750126968004,False,45,01/03/2024,1,6,2020,Spring
31/05/2020,12,0,Australia,AU,AUS,25203200.0,Oceania,0.59119477,31,5,2020,0.0,0.04761300152361605,False,46,01/03/2024,31,5,2020,Spring
30/05/2020,23,0,Australia,AU,AUS,25203200.0,Oceania,0.61103352,30,5,2020,0.0,0.0912582529202641,False,46,01/03/2024,30,5,2020,Spring
29/05/2020,11,0,Australia,AU,AUS,25203200.0,Oceania,0.63880777,29,5,2020,0.0,0.04364525139664805,False,46,01/03/2024,29,5,2020,Spring
28/05/2020,6,0,Australia,AU,AUS,25203200.0,Oceania,0.65071102,28,5,2020,0.0,0.023806500761808024,False,46,01/03/2024,28,5,2020,Spring
27/05/2020,15,0,Australia,AU,AUS,25203200.0,Oceania,0.67054977,27,5,2020,0.0,0.05951625190452005,False,46,01/03/2024,27,5,2020,Spring
26/05/2020,9,0,Australia,AU,AUS,25203200.0,Oceania,0.67451752,26,5,2020,0.0,0.035709751142712035,False,46,01/03/2024,26,5,2020,Spring
25/05/2020,3,0,Australia,AU,AUS,25203200.0,Oceania,0.66658202,25,5,2020,0.0,0.011903250380904012,False,46,01/03/2024,25,5,2020,Spring
24/05/2020,11,1,Australia,AU,AUS,25203200.0,Oceania,0.70229177,24,5,2020,0.09090909090909093,0.04364525139664805,False,46,01/03/2024,24,5,2020,Spring
23/05/2020,14,1,Australia,AU,AUS,25203200.0,Oceania,0.71816277,23,5,2020,0.07142857142857142,0.05554850177755208,False,46,01/03/2024,23,5,2020,Spring
22/05/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.73403377,22,5,2020,0.0,0.007935500253936006,False,46,01/03/2024,22,5,2020,Spring
21/05/2020,11,1,Australia,AU,AUS,25203200.0,Oceania,0.80942103,21,5,2020,0.09090909090909093,0.04364525139664805,False,46,01/03/2024,21,5,2020,Spring
20/05/2020,8,0,Australia,AU,AUS,25203200.0,Oceania,0.86893728,20,5,2020,0.0,0.03174200101574403,False,46,01/03/2024,20,5,2020,Spring
19/05/2020,15,1,Australia,AU,AUS,25203200.0,Oceania,0.93242128,19,5,2020,0.06666666666666668,0.05951625190452005,False,46,01/03/2024,19,5,2020,Spring
18/05/2020,9,0,Australia,AU,AUS,25203200.0,Oceania,0.96813103,18,5,2020,0.0,0.035709751142712035,False,46,01/03/2024,18,5,2020,Spring
17/05/2020,17,0,Australia,AU,AUS,25203200.0,Oceania,1.00384078,17,5,2020,0.0,0.06745175215845607,False,46,01/03/2024,17,5,2020,Spring
16/05/2020,30,0,Australia,AU,AUS,25203200.0,Oceania,0.99987303,16,5,2020,0.0,0.11903250380904012,False,46,01/03/2024,16,5,2020,Spring
15/05/2020,14,0,Australia,AU,AUS,25203200.0,Oceania,0.90067928,15,5,2020,0.0,0.05554850177755208,False,46,01/03/2024,15,5,2020,Spring
14/05/2020,11,1,Australia,AU,AUS,25203200.0,Oceania,0.90861478,14,5,2020,0.09090909090909093,0.04364525139664805,False,46,01/03/2024,14,5,2020,Spring
13/05/2020,16,0,Australia,AU,AUS,25203200.0,Oceania,0.89671153,13,5,2020,0.0,0.06348400203148806,False,46,01/03/2024,13,5,2020,Spring
12/05/2020,7,0,Australia,AU,AUS,25203200.0,Oceania,0.88480828,12,5,2020,0.0,0.027774250888776032,False,46,01/03/2024,12,5,2020,Spring
11/05/2020,12,0,Australia,AU,AUS,25203200.0,Oceania,0.90464703,11,5,2020,0.0,0.04761300152361605,False,46,01/03/2024,11,5,2020,Spring
10/05/2020,15,0,Australia,AU,AUS,25203200.0,Oceania,0.89671153,10,5,2020,0.0,0.05951625190452005,False,46,01/03/2024,10,5,2020,Spring
09/05/2020,18,0,Australia,AU,AUS,25203200.0,Oceania,0.90067928,9,5,2020,0.0,0.07141950228542407,False,46,01/03/2024,9,5,2020,Spring
08/05/2020,21,0,Australia,AU,AUS,25203200.0,Oceania,0.90861478,8,5,2020,0.0,0.08332275266632808,False,46,01/03/2024,8,5,2020,Spring
07/05/2020,26,1,Australia,AU,AUS,25203200.0,Oceania,0.87687278,7,5,2020,0.038461538461538464,0.1031615033011681,False,46,01/03/2024,7,5,2020,Spring
06/05/2020,24,1,Australia,AU,AUS,25203200.0,Oceania,0.80148553,6,5,2020,0.041666666666666664,0.0952260030472321,False,46,01/03/2024,6,5,2020,Spring
05/05/2020,24,0,Australia,AU,AUS,25203200.0,Oceania,0.79355003,5,5,2020,0.0,0.0952260030472321,False,46,01/03/2024,5,5,2020,Spring
04/05/2020,18,2,Australia,AU,AUS,25203200.0,Oceania,0.74990477,4,5,2020,0.1111111111111111,0.07141950228542407,False,46,01/03/2024,4,5,2020,Spring
03/05/2020,16,0,Australia,AU,AUS,25203200.0,Oceania,0.78164678,3,5,2020,0.0,0.06348400203148806,False,46,01/03/2024,3,5,2020,Spring
02/05/2020,5,1,Australia,AU,AUS,25203200.0,Oceania,0.92845353,2,5,2020,0.2,0.01983875063484002,False,46,01/03/2024,2,5,2020,Spring
01/05/2020,16,2,Australia,AU,AUS,25203200.0,Oceania,1.05145378,1,5,2020,0.125,0.06348400203148806,False,46,01/03/2024,1,5,2020,Spring
30/04/2020,8,2,Australia,AU,AUS,25203200.0,Oceania,1.14271204,30,4,2020,0.25,0.03174200101574403,False,47,01/03/2024,30,4,2020,Spring
29/04/2020,13,4,Australia,AU,AUS,25203200.0,Oceania,1.27761554,29,4,2020,0.3076923076923077,0.05158075165058405,False,47,01/03/2024,29,4,2020,Spring
28/04/2020,12,1,Australia,AU,AUS,25203200.0,Oceania,1.4244223,28,4,2020,0.08333333333333333,0.04761300152361605,False,47,01/03/2024,28,4,2020,Spring
27/04/2020,10,2,Australia,AU,AUS,25203200.0,Oceania,1.5513903,27,4,2020,0.2,0.03967750126968004,False,47,01/03/2024,27,4,2020,Spring
26/04/2020,16,2,Australia,AU,AUS,25203200.0,Oceania,1.64264855,26,4,2020,0.125,0.06348400203148806,False,47,01/03/2024,26,4,2020,Spring
25/04/2020,20,4,Australia,AU,AUS,25203200.0,Oceania,1.78151981,25,4,2020,0.2,0.07935500253936008,False,47,01/03/2024,25,4,2020,Spring
24/04/2020,13,1,Australia,AU,AUS,25203200.0,Oceania,2.04339132,24,4,2020,0.07692307692307693,0.05158075165058405,False,47,01/03/2024,24,4,2020,Spring
23/04/2020,7,0,Australia,AU,AUS,25203200.0,Oceania,2.38858558,23,4,2020,0.0,0.027774250888776032,False,47,01/03/2024,23,4,2020,Spring
22/04/2020,22,3,Australia,AU,AUS,25203200.0,Oceania,2.74171534,22,4,2020,0.13636363636363635,0.08729050279329609,False,47,01/03/2024,22,4,2020,Spring
21/04/2020,13,1,Australia,AU,AUS,25203200.0,Oceania,3.09881285,21,4,2020,0.07692307692307693,0.05158075165058405,False,47,01/03/2024,21,4,2020,Spring
20/04/2020,26,1,Australia,AU,AUS,25203200.0,Oceania,3.44400711,20,4,2020,0.038461538461538464,0.1031615033011681,False,47,01/03/2024,20,4,2020,Spring
19/04/2020,53,2,Australia,AU,AUS,25203200.0,Oceania,3.56700736,19,4,2020,0.03773584905660377,0.21029075672930425,False,47,01/03/2024,19,4,2020,Spring
18/04/2020,36,4,Australia,AU,AUS,25203200.0,Oceania,3.90823388,18,4,2020,0.1111111111111111,0.14283900457084814,False,47,01/03/2024,18,4,2020,Spring
17/04/2020,39,0,Australia,AU,AUS,25203200.0,Oceania,5.05094591,17,4,2020,0.0,0.15474225495175215,False,47,01/03/2024,17,4,2020,Spring
16/04/2020,42,2,Australia,AU,AUS,25203200.0,Oceania,5.88020569,16,4,2020,0.047619047619047616,0.16664550533265615,False,47,01/03/2024,16,4,2020,Spring
15/04/2020,50,0,Australia,AU,AUS,25203200.0,Oceania,6.78088497,15,4,2020,0.0,0.1983875063484002,False,47,01/03/2024,15,4,2020,Spring
14/04/2020,44,0,Australia,AU,AUS,25203200.0,Oceania,7.17765998,14,4,2020,0.0,0.17458100558659218,False,47,01/03/2024,14,4,2020,Spring
13/04/2020,33,4,Australia,AU,AUS,25203200.0,Oceania,8.84411503,13,4,2020,0.12121212121212124,0.13093575418994413,False,47,01/03/2024,13,4,2020,Spring
12/04/2020,51,3,Australia,AU,AUS,25203200.0,Oceania,9.84002031,12,4,2020,0.05882352941176471,0.20235525647536826,False,47,01/03/2024,12,4,2020,Spring
11/04/2020,86,2,Australia,AU,AUS,25203200.0,Oceania,11.34776536,11,4,2020,0.02325581395348837,0.3412265109192483,False,47,01/03/2024,11,4,2020,Spring
10/04/2020,100,2,Australia,AU,AUS,25203200.0,Oceania,11.84770188,10,4,2020,0.02,0.3967750126968004,False,47,01/03/2024,10,4,2020,Spring
09/04/2020,96,5,Australia,AU,AUS,25203200.0,Oceania,12.90709116,9,4,2020,0.052083333333333336,0.3809040121889284,False,47,01/03/2024,9,4,2020,Spring
08/04/2020,112,3,Australia,AU,AUS,25203200.0,Oceania,14.0180612,8,4,2020,0.026785714285714284,0.4443880142204165,False,47,01/03/2024,8,4,2020,Spring
07/04/2020,100,6,Australia,AU,AUS,25203200.0,Oceania,15.95432326,7,4,2020,0.06,0.3967750126968004,False,47,01/03/2024,7,4,2020,Spring
06/04/2020,57,2,Australia,AU,AUS,25203200.0,Oceania,16.00987176,6,4,2020,0.03508771929824561,0.2261617572371762,False,47,01/03/2024,6,4,2020,Spring
05/04/2020,139,4,Australia,AU,AUS,25203200.0,Oceania,18.20800533,5,4,2020,0.02877697841726619,0.5515172676485526,False,47,01/03/2024,5,4,2020,Spring
04/04/2020,324,7,Australia,AU,AUS,25203200.0,Oceania,18.54526409,4,4,2020,0.021604938271604937,1.2855510411376334,False,47,01/03/2024,4,4,2020,Spring
03/04/2020,248,2,Australia,AU,AUS,25203200.0,Oceania,17.91439182,3,4,2020,0.008064516129032258,0.984002031488065,False,47,01/03/2024,3,4,2020,Spring
02/04/2020,269,1,Australia,AU,AUS,25203200.0,Oceania,17.50174581,2,4,2020,0.0037174721189591076,1.0673247841543931,False,47,01/03/2024,2,4,2020,Spring
01/04/2020,150,1,Australia,AU,AUS,25203200.0,Oceania,16.87484129,1,4,2020,0.006666666666666667,0.5951625190452007,False,47,01/03/2024,1,4,2020,Spring
31/03/2020,464,3,Australia,AU,AUS,25203200.0,Oceania,16.59313103,31,3,2020,0.00646551724137931,1.841036058913154,True,48,01/03/2024,31,3,2020,Spring
30/03/2020,284,2,Australia,AU,AUS,25203200.0,Oceania,15.05761173,30,3,2020,0.007042253521126761,1.1268410360589132,True,48,01/03/2024,30,3,2020,Spring
29/03/2020,431,1,Australia,AU,AUS,25203200.0,Oceania,14.12519045,29,3,2020,0.002320185614849188,1.7101003047232095,True,48,01/03/2024,29,3,2020,Spring
28/03/2020,212,0,Australia,AU,AUS,25203200.0,Oceania,12.62141315,28,3,2020,0.0,0.8411630269172169,True,48,01/03/2024,28,3,2020,Spring
27/03/2020,367,2,Australia,AU,AUS,25203200.0,Oceania,11.94292788,27,3,2020,0.005449591280653951,1.4561642965972574,True,48,01/03/2024,27,3,2020,Spring
26/03/2020,376,3,Australia,AU,AUS,25203200.0,Oceania,10.60579609,26,3,2020,0.007978723404255319,1.4918740477399697,True,48,01/03/2024,26,3,2020,Spring
25/03/2020,600,1,Australia,AU,AUS,25203200.0,Oceania,9.16947054,25,3,2020,0.0016666666666666668,2.3806500761808027,True,48,01/03/2024,25,3,2020,Spring
24/03/2020,114,0,Australia,AU,AUS,25203200.0,Oceania,6.83643347,24,3,2020,0.0,0.4523235144743524,True,48,01/03/2024,24,3,2020,Spring
23/03/2020,611,0,Australia,AU,AUS,25203200.0,Oceania,6.46346496,23,3,2020,0.0,2.4242953275774517,True,48,01/03/2024,23,3,2020,Spring
22/03/2020,224,0,Australia,AU,AUS,25203200.0,Oceania,4.06297613,22,3,2020,0.0,0.8887760284408329,True,48,01/03/2024,22,3,2020,Spring
21/03/2020,165,1,Australia,AU,AUS,25203200.0,Oceania,3.21784535,21,3,2020,0.006060606060606061,0.6546787709497207,True,48,01/03/2024,21,3,2020,Spring
20/03/2020,144,0,Australia,AU,AUS,25203200.0,Oceania,2.57903758,20,3,2020,0.0,0.5713560182833926,True,48,01/03/2024,20,3,2020,Spring
19/03/2020,111,1,Australia,AU,AUS,25203200.0,Oceania,2.03545582,19,3,2020,0.009009009009009007,0.4404202640934484,True,48,01/03/2024,19,3,2020,Winter
18/03/2020,79,0,Australia,AU,AUS,25203200.0,Oceania,1.6386808000000002,18,3,2020,0.0,0.31345226003047233,True,48,01/03/2024,18,3,2020,Winter
17/03/2020,77,0,Australia,AU,AUS,25203200.0,Oceania,1.35697054,17,3,2020,0.0,0.3055167597765363,True,48,01/03/2024,17,3,2020,Winter
16/03/2020,49,2,Australia,AU,AUS,25203200.0,Oceania,1.06732478,16,3,2020,0.040816326530612235,0.1944197562214322,True,48,01/03/2024,16,3,2020,Winter
15/03/2020,52,0,Australia,AU,AUS,25203200.0,Oceania,0.88480828,15,3,2020,0.0,0.2063230066023362,True,48,01/03/2024,15,3,2020,Winter
14/03/2020,41,0,Australia,AU,AUS,25203200.0,Oceania,0.68245302,14,3,2020,0.0,0.16267775520568814,True,48,01/03/2024,14,3,2020,Winter
13/03/2020,30,0,Australia,AU,AUS,25203200.0,Oceania,0.52771077,13,3,2020,0.0,0.11903250380904012,True,48,01/03/2024,13,3,2020,Winter
12/03/2020,14,0,Australia,AU,AUS,25203200.0,Oceania,0.40867826,12,3,2020,0.0,0.05554850177755208,True,48,01/03/2024,12,3,2020,Winter
11/03/2020,12,0,Australia,AU,AUS,25203200.0,Oceania,0.35709751,11,3,2020,0.0,0.04761300152361605,True,48,01/03/2024,11,3,2020,Winter
10/03/2020,20,0,Australia,AU,AUS,25203200.0,Oceania,0.30948451,10,3,2020,0.0,0.07935500253936008,False,48,01/03/2024,10,3,2020,Winter
09/03/2020,6,0,Australia,AU,AUS,25203200.0,Oceania,0.23012951,9,3,2020,0.0,0.023806500761808024,False,48,01/03/2024,9,3,2020,Winter
08/03/2020,11,1,Australia,AU,AUS,25203200.0,Oceania,0.20632301,8,3,2020,0.09090909090909093,0.04364525139664805,False,48,01/03/2024,8,3,2020,Winter
07/03/2020,4,0,Australia,AU,AUS,25203200.0,Oceania,0.16664551,7,3,2020,0.0,0.015871000507872015,False,48,01/03/2024,7,3,2020,Winter
06/03/2020,7,0,Australia,AU,AUS,25203200.0,Oceania,0.16664551,6,3,2020,0.0,0.027774250888776032,False,48,01/03/2024,6,3,2020,Winter
05/03/2020,11,1,Australia,AU,AUS,25203200.0,Oceania,0.14680675,5,3,2020,0.09090909090909093,0.04364525139664805,False,48,01/03/2024,5,3,2020,Winter
04/03/2020,8,0,Australia,AU,AUS,25203200.0,Oceania,0.1031615,4,3,2020,0.0,0.03174200101574403,False,48,01/03/2024,4,3,2020,Winter
03/03/2020,4,0,Australia,AU,AUS,25203200.0,Oceania,0.07141950000000001,3,3,2020,0.0,0.015871000507872015,False,48,01/03/2024,3,3,2020,Winter
02/03/2020,3,0,Australia,AU,AUS,25203200.0,Oceania,0.0555485,2,3,2020,0.0,0.011903250380904012,False,48,01/03/2024,2,3,2020,Winter
01/03/2020,1,1,Australia,AU,AUS,25203200.0,Oceania,0.04364525,1,3,2020,1.0,0.003967750126968004,False,48,01/03/2024,1,3,2020,Winter
29/02/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.0396775,29,2,2020,0.0,0.007935500253936006,False,49,01/03/2024,29,2,2020,Winter
28/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,28,2,2020,,0.0,False,49,01/03/2024,28,2,2020,Winter
27/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.03570975,27,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,27,2,2020,Winter
26/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,26,2,2020,,0.0,False,49,01/03/2024,26,2,2020,Winter
25/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,25,2,2020,,0.0,False,49,01/03/2024,25,2,2020,Winter
24/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,24,2,2020,,0.0,False,49,01/03/2024,24,2,2020,Winter
23/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,23,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,23,2,2020,Winter
22/02/2020,4,0,Australia,AU,AUS,25203200.0,Oceania,0.02777425,22,2,2020,0.0,0.015871000507872015,False,49,01/03/2024,22,2,2020,Winter
21/02/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.01190325,21,2,2020,0.0,0.007935500253936006,False,49,01/03/2024,21,2,2020,Winter
20/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0079355,20,2,2020,,0.0,False,49,01/03/2024,20,2,2020,Winter
19/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.01190325,19,2,2020,,0.0,False,49,01/03/2024,19,2,2020,Winter
18/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.015871,18,2,2020,,0.0,False,49,01/03/2024,18,2,2020,Winter
17/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.015871,17,2,2020,,0.0,False,49,01/03/2024,17,2,2020,Winter
16/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.015871,16,2,2020,,0.0,False,49,01/03/2024,16,2,2020,Winter
15/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0238065,15,2,2020,,0.0,False,49,01/03/2024,15,2,2020,Winter
14/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,14,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,14,2,2020,Winter
13/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.031742,13,2,2020,,0.0,False,49,01/03/2024,13,2,2020,Winter
12/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0396775,12,2,2020,,0.0,False,49,01/03/2024,12,2,2020,Winter
11/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0396775,11,2,2020,,0.0,False,49,01/03/2024,11,2,2020,Winter
10/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0396775,10,2,2020,,0.0,False,49,01/03/2024,10,2,2020,Winter
09/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.0396775,9,2,2020,,0.0,False,49,01/03/2024,9,2,2020,Winter
08/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.05158075,8,2,2020,,0.0,False,49,01/03/2024,8,2,2020,Winter
07/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.0555485,7,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,7,2,2020,Winter
06/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.05158075,6,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,6,2,2020,Winter
05/02/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.047613,5,2,2020,0.0,0.003967750126968004,False,49,01/03/2024,5,2,2020,Winter
04/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.04364525,4,2,2020,,0.0,False,49,01/03/2024,4,2,2020,Winter
03/02/2020,0,0,Australia,AU,AUS,25203200.0,Oceania,0.04364525,3,2,2020,,0.0,False,49,01/03/2024,3,2,2020,Winter
02/02/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.04364525,2,2,2020,0.0,0.007935500253936006,False,49,01/03/2024,2,2,2020,Winter
01/02/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.03570975,1,2,2020,0.0,0.007935500253936006,False,49,01/03/2024,1,2,2020,Winter
31/01/2020,1,0,Australia,AU,AUS,25203200.0,Oceania,0.02777425,31,1,2020,0.0,0.003967750126968004,False,50,01/03/2024,31,1,2020,Winter
30/01/2020,2,0,Australia,AU,AUS,25203200.0,Oceania,0.0238065,30,1,2020,0.0,0.007935500253936006,False,50,01/03/2024,30,1,2020,Winter
