post,lat,lon,description,weapon,district,neighborhood,inside,common_dist,current_date,dist_center,day_period,crime_type
521.0,39.35692,-76.63473,COMMON ASSAULT,1,NORTHERN,Wyndhurst,1.0,1.0,2014-02-12 14:45:00,5.741102337770596,5,21
832.0,39.27015,-76.68262,LARCENY FROM AUTO,0,SOUTHWESTERN,Oaklee,0.0,1.0,2015-07-17 19:00:00,7.106984559769888,7,2
112.0,39.285,-76.61309,LARCENY,0,CENTRAL,Inner Harbor,1.0,1.0,2012-11-06 18:36:00,2.508456910659538,7,1
132.0,39.30693,-76.63013,AUTO THEFT,0,CENTRAL,Madison Park,1.0,0.0,2012-03-23 11:50:00,1.2513851465215464,4,3
711.0,39.28894,-76.6445,AUTO THEFT,0,WESTERN,Franklin Square,0.0,1.0,2016-10-27 09:00:00,3.2298991972239075,4,3
822.0,39.29086,-76.68923,COMMON ASSAULT,1,SOUTHWESTERN,Uplands,0.0,1.0,2016-06-09 14:30:00,6.60074137538033,5,21
843.0,39.29194,-76.68927,LARCENY,0,SOUTHWESTERN,Allendale,1.0,1.0,2012-02-08 13:30:00,6.571410126857048,5,1
133.0,39.3127,-76.62648,AUTO THEFT,0,CENTRAL,Reservoir Hill,0.0,0.0,2012-05-07 14:00:00,1.10194236283532,5,3
414.0,39.36942,-76.59011,BURGLARY,0,NORTHEASTERN,Idlewood,1.0,1.0,2014-10-06 22:30:00,7.23128186518204,8,15
111.0,39.29162,-76.6224,ROBBERY - COMMERCIAL,4,CENTRAL,Downtown,1.0,0.0,2011-01-08 15:20:00,1.85722746750883,6,12
511.0,39.32525,-76.61909,LARCENY FROM AUTO,0,NORTHERN,Johns Hopkins Homewood,0.0,1.0,2013-04-25 18:00:00,2.0003620596478076,7,2
311.0,39.30424,-76.60573,LARCENY FROM AUTO,0,EASTERN,Johnston Square,1.0,1.0,2012-03-10 22:16:00,0.9227322737477371,8,2
343.0,39.30849,-76.59905,LARCENY,0,EASTERN,Oliver,0.0,1.0,2011-08-16 04:36:00,1.4293804129850498,2,1
513.0,39.32829,-76.60813,LARCENY,0,NORTHERN,Better Waverly,1.0,1.0,2015-04-18 15:41:00,2.403593221856994,6,1
623.0,39.3429,-76.69056,BURGLARY,0,NORTHWESTERN,Woodmere,1.0,1.0,2014-04-10 19:00:00,7.557850720934764,7,15
111.0,39.29009,-76.61797,ASSAULT BY THREAT,0,CENTRAL,Downtown,1.0,0.0,2015-10-27 08:30:00,1.9436247378730684,3,31
424.0,39.35561,-76.55266,AUTO THEFT,0,NORTHEASTERN,Westfield,0.0,1.0,2013-12-23 19:30:00,7.61568542210756,7,3
523.0,39.3555,-76.60966,AUTO THEFT,0,NORTHERN,Mid-Govans,0.0,0.0,2014-01-26 00:01:00,5.3668058174492534,1,3
424.0,39.36086,-76.53994,AUTO THEFT,0,NORTHEASTERN,North Harford Road,1.0,1.0,2014-02-12 21:00:00,8.811364121684202,8,3
614.0,39.34515,-76.67146,AGG. ASSAULT,2,NORTHWESTERN,Central Park Heights,0.0,0.0,2011-03-14 10:00:00,6.376502026994242,4,32
342.0,39.31485,-76.59726,AGG. ASSAULT,2,EASTERN,Darley Park,0.0,1.0,2016-10-21 13:00:00,1.7795486242063674,5,32
312.0,39.29554,-76.60739,AGG. ASSAULT,3,EASTERN,Penn-Fallsway,0.0,1.0,2011-07-27 15:00:00,1.5034590394888827,6,32
543.0,39.33272,-76.60943,ROBBERY - RESIDENCE,0,NORTHERN,Waverly,1.0,0.0,2012-08-15 22:20:00,2.858469829133066,8,14
811.0,39.30919,-76.66604,AGG. ASSAULT,2,SOUTHWESTERN,Walbrook,0.0,1.0,2012-08-04 03:00:00,4.344608900870638,2,32
922.0,39.24966,-76.63136,COMMON ASSAULT,1,SOUTHERN,Cherry Hill,1.0,1.0,2014-03-17 22:00:00,6.571332027647493,8,21
311.0,39.30139,-76.60713,AGG. ASSAULT,3,EASTERN,Johnston Square,1.0,1.0,2012-07-02 18:50:00,0.9946312937819299,7,32
812.0,39.31003,-76.67597,LARCENY,0,SOUTHWESTERN,Fairmont,1.0,1.0,2016-06-14 01:01:00,5.202750401508789,1,1
712.0,39.2901,-76.6382,LARCENY FROM AUTO,0,WESTERN,Poppleton,0.0,0.0,2011-02-12 20:00:00,2.7411457572937814,7,2
323.0,39.30115,-76.57872,HOMICIDE,4,EASTERN,Madison-Eastend,0.0,0.0,2014-12-14 14:06:00,3.2515148155390055,5,61
211.0,39.28784,-76.59816,AGG. ASSAULT,2,SOUTHEASTERN,Perkins Homes,1.0,0.0,2011-07-19 01:35:00,2.6497949776856853,1,32
543.0,39.33555,-76.60749,LARCENY,0,NORTHERN,Waverly,1.0,1.0,2014-06-18 14:00:00,3.20052417527314,5,1
432.0,39.32101,-76.56594,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,1.0,1.0,2016-01-15 14:30:00,4.531601799269109,5,21
811.0,39.31011,-76.67415,AGG. ASSAULT,1,SOUTHWESTERN,Walbrook,1.0,1.0,2014-10-06 19:54:00,5.046869637227883,7,32
741.0,39.30788,-76.65116,LARCENY,0,WESTERN,Easterwood,1.0,1.0,2015-08-21 22:05:00,3.0601681675026473,8,1
933.0,39.28713,-76.63944,AUTO THEFT,0,SOUTHERN,Union Square,0.0,0.0,2011-02-13 13:30:00,3.05385466660256,5,3
312.0,39.29794,-76.60682,LARCENY FROM AUTO,0,EASTERN,Penn-Fallsway,0.0,1.0,2013-03-07 15:00:00,1.3019527893308982,6,2
241.0,39.28764,-76.54268,ROBBERY - STREET,0,SOUTHEASTERN,Bayview,0.0,0.0,2012-11-11 02:40:00,6.653255601966178,1,11
443.0,39.33373,-76.5579,ROBBERY - COMMERCIAL,4,NORTHEASTERN,Frankford,1.0,0.0,2012-02-28 19:50:00,5.760836341299287,7,12
733.0,39.31324,-76.64541,COMMON ASSAULT,1,WESTERN,Penn North,0.0,1.0,2014-08-06 18:45:00,2.6439847649789754,7,21
411.0,39.32234,-76.58945,BURGLARY,0,NORTHEASTERN,Coldstream Homestead Montebello,1.0,1.0,2012-07-04 00:26:00,2.7932552298439446,1,15
111.0,39.29141,-76.61032,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2013-08-19 07:55:00,1.843170452100937,3,1
533.0,39.33868,-76.65851,COMMON ASSAULT,1,NORTHERN,Greenspring,1.0,1.0,2012-11-03 15:55:00,5.067472443811522,6,21
341.0,39.31451,-76.61054,LARCENY FROM AUTO,0,EASTERN,Barclay,0.0,1.0,2016-10-18 10:39:00,0.8963767126595407,4,2
414.0,39.36939,-76.59032,BURGLARY,0,NORTHEASTERN,Idlewood,1.0,1.0,2013-01-07 09:00:00,7.222641327945398,4,15
521.0,39.37177,-76.63776,BURGLARY,0,NORTHERN,North Roland Park/Poplar Hill,1.0,1.0,2014-12-11 23:15:00,7.401566597101155,8,15
542.0,39.3418,-76.60199,AGG. ASSAULT,4,NORTHERN,Pen Lucy,0.0,0.0,2015-10-12 20:50:00,3.99424634775708,7,32
212.0,39.29326,-76.59718,LARCENY,0,SOUTHEASTERN,Dunbar-Broadway,0.0,1.0,2012-06-22 13:01:00,2.238933161187235,5,1
432.0,39.32289,-76.57377,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,1.0,1.0,2015-05-23 22:00:00,3.9878656389719667,8,21
133.0,39.31442,-76.63788,AUTO THEFT,0,CENTRAL,Reservoir Hill,0.0,0.0,2015-06-04 16:00:00,2.0668992561407684,6,3
213.0,39.28207,-76.59496,AUTO THEFT,0,SOUTHEASTERN,Fells Point,0.0,0.0,2014-05-31 23:00:00,3.3375005544574305,8,3
921.0,39.26713,-76.64443,LARCENY,0,SOUTHERN,Saint Paul,1.0,1.0,2011-12-16 15:00:00,5.127144481306778,6,1
142.0,39.29843,-76.61901,LARCENY,0,CENTRAL,Mount Vernon,0.0,1.0,2011-12-10 00:00:00,1.047133215636165,1,1
221.0,39.29625,-76.57862,AUTO THEFT,0,SOUTHEASTERN,McElderry Park,0.0,0.0,2011-02-04 21:00:00,3.419189918464855,8,3
111.0,39.28953,-76.61384,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2011-10-22 16:15:00,2.0010170340407663,6,1
844.0,39.29529,-76.67843,BURGLARY,0,SOUTHWESTERN,Edgewood,1.0,1.0,2016-01-29 13:00:00,5.574308182833395,5,15
921.0,39.2602,-76.6427,LARCENY,0,SOUTHERN,Mount Winans,0.0,1.0,2015-09-07 15:00:00,5.751699818514915,6,1
123.0,39.30229,-76.62896,RAPE,2,CENTRAL,Upton,1.0,0.0,2011-05-18 21:45:19,1.2855505143867172,8,52
242.0,39.29122,-76.56268,COMMON ASSAULT,1,SOUTHEASTERN,Kresson,0.0,1.0,2011-04-03 04:30:00,4.900876570765015,2,21
111.0,39.2905,-76.61273,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2012-08-29 23:30:00,1.9035116635883815,8,1
111.0,39.29313,-76.61541,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2012-11-10 21:30:00,1.5949081709698,8,1
232.0,39.28029,-76.57972,LARCENY,0,SOUTHEASTERN,Canton,1.0,1.0,2012-06-21 21:00:00,4.322100219213474,8,1
813.0,39.3061,-76.66312,AGG. ASSAULT,3,SOUTHWESTERN,Northwest Community Action,0.0,1.0,2012-10-02 16:50:00,4.09201107860774,6,32
445.0,39.34411,-76.53637,BURGLARY,0,NORTHEASTERN,Cedmont,1.0,1.0,2016-07-27 16:00:00,7.94276396849509,6,15
843.0,39.29194,-76.68927,COMMON ASSAULT,1,SOUTHWESTERN,Allendale,1.0,1.0,2011-09-30 08:40:00,6.571410126857048,3,21
312.0,39.2932,-76.60817,ROBBERY - STREET,4,EASTERN,Penn-Fallsway,0.0,0.0,2015-07-03 10:30:00,1.7112369435966839,4,11
514.0,39.31565,-76.61688,LARCENY,0,NORTHERN,Old Goucher,1.0,1.0,2012-06-06 18:30:00,0.9165766626186004,7,1
522.0,39.37157,-76.59621,LARCENY,0,NORTHERN,Glen Oaks,1.0,1.0,2012-08-27 14:00:00,7.322407953408325,5,1
333.0,39.30228,-76.56055,COMMON ASSAULT,1,EASTERN,Orangeville,1.0,1.0,2011-04-24 19:00:00,4.773452766987021,7,21
312.0,39.29339,-76.60937,LARCENY,0,EASTERN,Penn-Fallsway,0.0,1.0,2014-08-27 22:35:00,1.6553408943508583,8,1
934.0,39.28082,-76.64795,AUTO THEFT,0,SOUTHERN,Carrollton Ridge,0.0,0.0,2011-01-25 02:40:00,4.066524942679706,1,3
233.0,39.27458,-76.556,BURGLARY,0,SOUTHEASTERN,Canton Industrial Area,1.0,1.0,2011-11-08 15:00:00,6.301519807945549,6,15
543.0,39.32912,-76.605,AUTO THEFT,0,NORTHERN,Waverly,0.0,0.0,2013-10-01 20:45:00,2.5753548809303086,7,3
331.0,39.30683,-76.58719,COMMON ASSAULT,1,EASTERN,Broadway East,1.0,1.0,2014-11-17 11:25:00,2.446608216591383,4,21
633.0,39.34523,-76.68153,RAPE,2,NORTHWESTERN,Arlington,1.0,0.0,2011-07-20 09:22:28,7.057786920375355,4,52
141.0,39.30359,-76.61602,BURGLARY,0,CENTRAL,Mid-Town Belvedere,1.0,0.0,2014-10-28 12:30:00,0.43285834673660895,5,15
421.0,39.34936,-76.57068,BURGLARY,0,NORTHEASTERN,Lauraville,1.0,1.0,2015-09-22 14:00:00,6.053996954104037,5,15
424.0,39.36746,-76.55161,BURGLARY,0,NORTHEASTERN,North Harford Road,1.0,1.0,2011-09-05 19:00:00,8.650570451465398,7,15
321.0,39.29758,-76.59087,LARCENY,0,EASTERN,Dunbar-Broadway,1.0,1.0,2011-11-20 04:00:00,2.3963238997448646,2,1
541.0,39.35599,-76.64432,LARCENY,0,NORTHERN,Cross Keys,1.0,1.0,2015-04-26 11:10:00,5.9353718255684225,4,1
423.0,39.35534,-76.57405,LARCENY FROM AUTO,0,NORTHEASTERN,Hamilton Hills,0.0,1.0,2015-08-19 08:00:00,6.413510939794384,3,2
935.0,39.28099,-76.63863,LARCENY,0,SOUTHERN,Carroll Park,0.0,1.0,2014-08-05 12:45:00,3.549842421874795,5,1
221.0,39.29835,-76.57735,BURGLARY,0,SOUTHEASTERN,McElderry Park,1.0,1.0,2011-06-06 11:30:00,3.4452965475611443,4,15
831.0,39.26387,-76.65109,AGG. ASSAULT,1,SOUTHWESTERN,Morrell Park,1.0,1.0,2015-01-08 19:25:00,5.731255681397482,7,32
142.0,39.29794,-76.61702,BURGLARY,0,CENTRAL,Mount Vernon,1.0,0.0,2016-09-20 14:00:00,1.0667821351935223,5,15
141.0,39.30568,-76.61321,ROBBERY - STREET,4,CENTRAL,Mid-Town Belvedere,0.0,0.0,2016-07-04 12:45:00,0.28653620082914916,5,11
111.0,39.28784,-76.61165,LARCENY FROM AUTO,0,CENTRAL,Downtown,1.0,1.0,2012-07-31 22:30:00,2.209604164228565,8,2
141.0,39.3112,-76.61677,ROBBERY - STREET,0,CENTRAL,Charles North,0.0,0.0,2012-11-24 03:15:00,0.42695398313513955,2,11
941.0,39.27107,-76.64225,LARCENY,0,SOUTHERN,Carroll - Camden Industrial Area,0.0,1.0,2014-01-04 12:00:00,4.653042085231512,5,1
631.0,39.34973,-76.69568,AGG. ASSAULT,3,NORTHWESTERN,Reisterstown Station,1.0,0.0,2011-04-26 11:30:00,8.340098576356517,4,32
831.0,39.26166,-76.66527,ASSAULT BY THREAT,0,SOUTHWESTERN,Morrell Park,0.0,0.0,2014-08-08 07:10:00,6.651366155146902,3,31
621.0,39.33587,-76.68564,LARCENY FROM AUTO,0,NORTHWESTERN,West Arlington,0.0,1.0,2012-05-10 19:00:00,6.803849914643605,7,2
612.0,39.3321,-76.65911,BURGLARY,0,NORTHWESTERN,Park Circle,1.0,1.0,2015-11-01 14:00:00,4.638817183615941,5,15
523.0,39.35775,-76.60056,AUTO THEFT,0,NORTHERN,Cameron Village,0.0,0.0,2015-02-13 19:40:00,5.740477339475667,7,3
833.0,39.27559,-76.69701,LARCENY FROM AUTO,0,SOUTHWESTERN,Beechfield,0.0,1.0,2015-06-12 01:30:00,7.853382093373679,1,2
643.0,39.32836,-76.67406,ARSON,0,NORTHWESTERN,Ashburton,1.0,0.0,2013-10-25 18:00:00,5.540712659373712,7,41
111.0,39.28953,-76.60808,LARCENY FROM AUTO,0,CENTRAL,Downtown,1.0,1.0,2012-04-04 08:30:00,2.097763940459857,3,2
142.0,39.29885,-76.61301,ROBBERY - STREET,3,CENTRAL,Mount Vernon,0.0,0.0,2013-09-19 15:06:00,0.9843032907011491,6,11
142.0,39.29865,-76.61502,LARCENY,0,CENTRAL,Mount Vernon,1.0,1.0,2014-10-25 14:35:00,0.9821462781816143,5,1
641.0,39.3143,-76.67925,BURGLARY,0,NORTHWESTERN,Garwyn Oaks,1.0,1.0,2013-02-26 10:00:00,5.529511599723226,4,15
932.0,39.28558,-76.63741,LARCENY,0,SOUTHERN,Washington Village/Pigtown,1.0,1.0,2014-11-01 18:15:00,3.0739946924739447,7,1
223.0,39.29075,-76.56739,BURGLARY,0,SOUTHEASTERN,Baltimore Highlands,1.0,1.0,2015-01-16 16:10:00,4.5476541660438725,6,15
142.0,39.29898,-76.61294,LARCENY FROM AUTO,0,CENTRAL,Mount Vernon,0.0,1.0,2011-06-07 12:00:00,0.9716321342737541,5,2
444.0,39.33307,-76.54583,LARCENY,0,NORTHEASTERN,Frankford,1.0,1.0,2014-04-08 23:00:00,6.645046018567356,8,1
243.0,39.27625,-76.54306,COMMON ASSAULT,1,SOUTHEASTERN,Broening Manor,1.0,1.0,2011-11-25 03:10:00,7.145318954721159,2,21
822.0,39.28145,-76.69421,AUTO THEFT,0,SOUTHWESTERN,Tremont,0.0,1.0,2014-02-04 19:50:00,7.358982180416254,7,3
531.0,39.33606,-76.63297,ROBBERY - RESIDENCE,0,NORTHERN,Hampden,1.0,0.0,2011-06-12 22:00:00,3.5136054172557585,8,14
932.0,39.2827,-76.62877,AUTO THEFT,0,SOUTHERN,Washington Village/Pigtown,0.0,0.0,2013-07-24 10:00:00,2.978833019702883,4,3
142.0,39.29794,-76.61924,ROBBERY - STREET,4,CENTRAL,Mount Vernon,0.0,0.0,2015-01-05 13:17:00,1.1050026401257298,5,11
221.0,39.29614,-76.58067,LARCENY,0,SOUTHEASTERN,McElderry Park,1.0,1.0,2012-07-04 10:28:00,3.2602650799253645,4,1
743.0,39.30452,-76.63968,AGG. ASSAULT,1,WESTERN,Sandtown-Winchester,1.0,1.0,2012-05-06 07:30:00,2.0976785572877192,3,32
342.0,39.31283,-76.60308,LARCENY FROM AUTO,0,EASTERN,East Baltimore Midway,0.0,1.0,2015-05-12 03:00:00,1.2319484409602448,2,2
731.0,39.31578,-76.65245,LARCENY,0,WESTERN,Mondawmin,1.0,1.0,2011-05-28 11:05:00,3.302688396033611,4,1
832.0,39.2617,-76.66556,LARCENY,0,SOUTHWESTERN,Violetville,1.0,1.0,2016-10-03 09:30:00,6.664042095195926,4,1
922.0,39.25008,-76.62282,LARCENY,0,SOUTHERN,Cherry Hill,1.0,1.0,2015-02-27 15:00:00,6.41325782420418,6,1
524.0,39.34416,-76.60276,AUTO THEFT,0,NORTHERN,Wilson Park,0.0,0.0,2013-03-30 11:30:00,4.22808741529234,4,3
434.0,39.31424,-76.56824,LARCENY,0,NORTHEASTERN,Belair-Edison,1.0,1.0,2014-11-08 12:20:00,4.1452458550098195,5,1
722.0,39.29514,-76.64832,ARSON,0,WESTERN,Midtown-Edmondson,1.0,0.0,2011-11-13 17:00:00,3.131822534030299,6,41
942.0,39.27556,-76.61548,BURGLARY,0,SOUTHERN,Sharp-Leadenhall,0.0,1.0,2015-11-06 03:30:00,3.5490821978925173,2,15
232.0,39.28399,-76.57205,LARCENY FROM AUTO,0,SOUTHEASTERN,Canton,0.0,1.0,2012-12-11 17:30:00,4.56901315869373,6,2
911.0,39.22078,-76.58646,BURGLARY,0,SOUTHERN,Curtis Bay,1.0,1.0,2013-03-11 21:30:00,9.963375005098143,8,15
513.0,39.32158,-76.61049,AUTO THEFT,0,NORTHERN,Harwood,0.0,0.0,2016-06-20 18:00:00,1.6301507452359507,7,3
643.0,39.32734,-76.67135,LARCENY FROM AUTO,0,NORTHWESTERN,Ashburton,0.0,1.0,2016-01-18 14:00:00,5.281472069023631,5,2
111.0,39.29047,-76.62103,ROBBERY - STREET,4,CENTRAL,Downtown,0.0,0.0,2016-10-04 17:50:00,1.9474624930649855,6,11
131.0,39.30693,-76.63471,AUTO THEFT,0,CENTRAL,Druid Heights,0.0,0.0,2015-07-20 05:00:00,1.645208108342785,2,3
423.0,39.3676,-76.56341,BURGLARY,0,NORTHEASTERN,Hamilton Hills,0.0,1.0,2015-06-03 11:30:00,8.05567891351439,4,15
523.0,39.35399,-76.61416,COMMON ASSAULT,1,NORTHERN,Homeland,0.0,1.0,2014-01-26 01:40:00,5.175912279540558,1,21
821.0,39.31176,-76.70334,COMMON ASSAULT,1,SOUTHWESTERN,Wakefield,1.0,1.0,2015-02-28 07:50:00,7.565403535601392,3,21
742.0,39.30715,-76.64075,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,1.0,1.0,2012-11-05 18:45:00,2.1642219111414533,7,21
222.0,39.29304,-76.57031,AUTO THEFT,0,SOUTHEASTERN,Patterson Park Neighborhood,0.0,0.0,2012-08-27 16:00:00,4.216079390500966,6,3
232.0,39.28641,-76.57186,LARCENY,0,SOUTHEASTERN,Canton,1.0,1.0,2013-10-07 08:20:00,4.434514426989076,3,1
432.0,39.31726,-76.56874,AUTO THEFT,0,NORTHEASTERN,Belair-Edison,0.0,1.0,2014-02-13 17:50:00,4.17758713646395,6,3
943.0,39.27183,-76.6081,COMMON ASSAULT,1,SOUTHERN,Riverside,0.0,1.0,2011-04-24 20:53:00,4.016261146105543,7,21
323.0,39.29905,-76.57763,ROBBERY - CARJACKING,0,EASTERN,Madison-Eastend,0.0,0.0,2012-06-19 12:30:00,3.3999963444579313,5,13
942.0,39.27575,-76.61836,LARCENY FROM AUTO,0,SOUTHERN,Sharp-Leadenhall,0.0,1.0,2013-01-05 15:30:00,3.5358873763886267,6,2
443.0,39.32653,-76.56059,ROBBERY - STREET,4,NORTHEASTERN,Belair-Edison,0.0,0.0,2015-10-02 12:00:00,5.187236788065853,5,11
0.3,41.57966,-76.58519,AUTO THEFT,0,NORTHEASTERN,New Northwood,0.0,1.0,2016-08-02 23:00:00,252.74065945959455,8,3
813.0,39.30465,-76.66316,AGG. ASSAULT,1,SOUTHWESTERN,Northwest Community Action,0.0,1.0,2015-10-23 16:00:00,4.104652930013171,6,32
321.0,39.29755,-76.58769,COMMON ASSAULT,1,EASTERN,CARE,0.0,1.0,2012-09-22 13:00:00,2.6438681769098737,5,21
912.0,39.23982,-76.59102,LARCENY,0,SOUTHERN,Fairfield Area,0.0,1.0,2012-09-27 15:00:00,7.816429917501126,6,1
233.0,39.27705,-76.56706,LARCENY,0,SOUTHEASTERN,Canton Industrial Area,1.0,1.0,2014-05-21 18:30:00,5.376824140414736,7,1
312.0,39.299,-76.60607,AGG. ASSAULT,2,EASTERN,Oldtown,0.0,1.0,2014-04-13 15:30:00,1.2493445481051784,6,32
733.0,39.31032,-76.63707,AGG. ASSAULT,3,WESTERN,Penn North,0.0,1.0,2016-06-28 16:45:00,1.8742110840364146,6,32
232.0,39.28404,-76.56984,COMMON ASSAULT,1,SOUTHEASTERN,Canton,1.0,1.0,2013-04-28 22:25:00,4.723288040866811,8,21
412.0,39.34271,-76.58842,AUTO THEFT,0,NORTHEASTERN,Hillen,0.0,1.0,2014-12-27 14:00:00,4.564667023391463,5,3
412.0,39.33819,-76.58839,BURGLARY,0,NORTHEASTERN,Hillen,1.0,1.0,2011-11-04 07:45:00,4.142473239486912,3,15
922.0,39.24343,-76.62645,AGG. ASSAULT,4,SOUTHERN,Cherry Hill,1.0,0.0,2015-11-05 09:39:00,7.183700390010014,4,32
622.0,39.32842,-76.69551,BURGLARY,0,NORTHWESTERN,Howard Park,1.0,1.0,2015-12-28 02:55:00,7.259844546846939,1,15
233.0,39.2771,-76.56558,LARCENY,0,SOUTHEASTERN,Canton Industrial Area,1.0,1.0,2014-04-17 20:40:00,5.47299169292602,7,1
542.0,39.33373,-76.60951,ROBBERY - STREET,4,NORTHERN,Guilford,0.0,0.0,2013-08-25 09:11:00,2.967698117474314,4,11
412.0,39.3332,-76.60022,BURGLARY,0,NORTHEASTERN,Ednor Gardens-Lakeside,1.0,1.0,2011-02-25 09:00:00,3.1534042664898774,4,15
943.0,39.26062,-76.60886,COMMON ASSAULT,1,SOUTHERN,Port Covington,0.0,1.0,2015-01-23 10:45:00,5.243054593410329,4,21
232.0,39.28362,-76.58134,LARCENY FROM AUTO,0,SOUTHEASTERN,Canton,0.0,1.0,2016-04-21 17:45:00,3.966853834404388,6,2
113.0,39.28486,-76.61341,COMMON ASSAULT,1,CENTRAL,Downtown West,0.0,1.0,2012-11-11 18:35:00,2.5217564857082975,7,21
843.0,39.28417,-76.68337,ROBBERY - RESIDENCE,4,SOUTHWESTERN,Irvington,1.0,0.0,2014-10-20 20:33:00,6.382613792146992,7,14
224.0,39.29718,-76.57648,AGG. ASSAULT,2,SOUTHEASTERN,Ellwood Park/Monument,1.0,0.0,2016-04-12 12:35:00,3.556665287982657,5,32
113.0,39.28647,-76.61639,ROBBERY - STREET,0,CENTRAL,Downtown West,0.0,0.0,2013-03-26 18:50:00,2.336560232882971,7,11
842.0,39.28684,-76.65223,AUTO THEFT,0,SOUTHWESTERN,Shipley Hill,0.0,1.0,2013-02-09 19:00:00,3.8989686918412967,7,3
123.0,39.30157,-76.63395,AUTO THEFT,0,CENTRAL,Upton,0.0,0.0,2011-09-25 10:00:00,1.709661268429267,4,3
641.0,39.3171,-76.68148,BURGLARY,0,NORTHWESTERN,Garwyn Oaks,0.0,1.0,2012-07-05 20:00:00,5.769186339451221,7,15
513.0,39.32006,-76.61028,LARCENY FROM AUTO,0,NORTHERN,Harwood,0.0,1.0,2016-09-18 16:30:00,1.4736016473968818,6,2
522.0,39.35972,-76.59442,LARCENY,0,NORTHERN,Glen Oaks,1.0,1.0,2014-02-05 18:04:00,6.090848336293022,7,1
224.0,39.29751,-76.57515,BURGLARY,0,SOUTHEASTERN,Ellwood Park/Monument,1.0,1.0,2012-03-21 09:00:00,3.653933236600456,4,15
233.0,39.28222,-76.56597,LARCENY FROM AUTO,0,SOUTHEASTERN,Brewers Hill,0.0,1.0,2011-06-22 14:00:00,5.1128712929464495,5,2
224.0,39.29511,-76.56962,LARCENY,0,SOUTHEASTERN,Ellwood Park/Monument,1.0,1.0,2015-12-11 22:18:00,4.1899274622600595,8,1
426.0,39.34297,-76.55468,BURGLARY,0,NORTHEASTERN,Waltherson,1.0,1.0,2015-01-21 07:30:00,6.562930593219322,3,15
415.0,39.36666,-76.58312,ROBBERY - STREET,4,NORTHEASTERN,Loch Raven,1.0,0.0,2015-12-20 00:40:00,7.152244902105137,1,11
833.0,39.28004,-76.68235,LARCENY FROM AUTO,0,SOUTHWESTERN,Irvington,0.0,1.0,2013-08-14 22:00:00,6.504998257263101,8,2
541.0,39.3408,-76.62775,LARCENY FROM AUTO,0,NORTHERN,Roland Park,0.0,1.0,2013-06-03 22:00:00,3.851769573360407,8,2
312.0,39.29768,-76.60184,COMMON ASSAULT,1,EASTERN,Oldtown,1.0,1.0,2014-08-20 19:55:00,1.6090965379823305,7,21
111.0,39.28956,-76.61495,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2012-07-04 22:45:00,1.992697506651631,8,21
111.0,39.29141,-76.61032,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2014-10-01 00:30:00,1.843170452100937,1,21
514.0,39.31774,-76.61913,LARCENY,0,NORTHERN,Old Goucher,0.0,1.0,2013-03-13 18:00:00,1.1820205270111013,7,1
421.0,39.34047,-76.58258,COMMON ASSAULT,1,NORTHEASTERN,Morgan State University,0.0,1.0,2013-06-05 10:15:00,4.642036605412833,4,21
331.0,39.31242,-76.58421,ROBBERY - COMMERCIAL,0,EASTERN,Broadway East,1.0,0.0,2012-04-20 11:25:00,2.757493383351433,4,12
613.0,39.34241,-76.68272,ASSAULT BY THREAT,0,NORTHWESTERN,Langston Hughes,1.0,0.0,2014-03-14 22:47:00,6.960550556578052,8,31
443.0,39.31826,-76.55021,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2015-10-12 14:00:00,5.754291990279443,5,15
132.0,39.30254,-76.62432,AUTO THEFT,0,CENTRAL,Madison Park,0.0,0.0,2012-06-08 19:30:00,0.9289383648710068,7,3
423.0,39.36674,-76.56224,AGG. ASSAULT,2,NORTHEASTERN,Hamilton Hills,1.0,0.0,2016-09-30 14:45:00,8.033545791852715,5,32
141.0,39.3089,-76.61638,BURGLARY,0,CENTRAL,Charles North,1.0,0.0,2014-08-30 18:00:00,0.17258455225548008,7,15
111.0,39.29506,-76.61585,LARCENY FROM AUTO,0,CENTRAL,Downtown,0.0,1.0,2012-05-12 11:00:00,1.3803113187276246,4,2
312.0,39.30119,-76.61067,LARCENY FROM AUTO,0,EASTERN,Penn-Fallsway,0.0,1.0,2012-05-28 15:00:00,0.81741258173901,6,2
211.0,39.2885,-76.60384,LARCENY FROM AUTO,0,SOUTHEASTERN,Jonestown,0.0,1.0,2011-08-17 13:00:00,2.3402861761377993,5,2
231.0,39.28907,-76.56922,LARCENY FROM AUTO,0,SOUTHEASTERN,Highlandtown,0.0,1.0,2011-11-17 18:30:00,4.486516497854609,7,2
831.0,39.26449,-76.65493,LARCENY,0,SOUTHWESTERN,Morrell Park,1.0,1.0,2013-12-03 20:00:00,5.8576538505053675,7,1
