current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-11-05,349,2,AO,31825299.0,22/03/2020,False
2020-11-04,193,3,AO,31825299.0,22/03/2020,False
2020-11-03,230,2,AO,31825299.0,22/03/2020,False
2020-11-02,247,5,AO,31825299.0,22/03/2020,False
2020-11-01,289,4,AO,31825299.0,22/03/2020,False
2020-10-31,195,0,AO,31825299.0,22/03/2020,False
2020-10-30,203,4,AO,31825299.0,22/03/2020,False
2020-10-29,227,1,AO,31825299.0,22/03/2020,False
2020-10-28,263,2,AO,31825299.0,22/03/2020,False
2020-10-27,355,1,AO,31825299.0,22/03/2020,False
2020-10-26,197,2,AO,31825299.0,22/03/2020,False
2020-10-25,247,5,AO,31825299.0,22/03/2020,False
2020-10-24,244,5,AO,31825299.0,22/03/2020,False
2020-10-23,289,4,AO,31825299.0,22/03/2020,False
2020-10-22,220,3,AO,31825299.0,22/03/2020,False
2020-10-21,207,1,AO,31825299.0,22/03/2020,False
2020-10-20,160,6,AO,31825299.0,22/03/2020,False
2020-10-19,240,7,AO,31825299.0,22/03/2020,False
2020-10-18,126,6,AO,31825299.0,22/03/2020,False
2020-10-17,250,1,AO,31825299.0,22/03/2020,False
2020-10-16,166,5,AO,31825299.0,22/03/2020,False
2020-10-15,192,3,AO,31825299.0,22/03/2020,False
2020-10-14,122,1,AO,31825299.0,22/03/2020,False
2020-10-13,120,0,AO,31825299.0,22/03/2020,False
2020-10-12,215,6,AO,31825299.0,22/03/2020,False
2020-10-11,73,4,AO,31825299.0,22/03/2020,False
2020-10-10,95,2,AO,31825299.0,22/03/2020,False
2020-10-09,138,0,AO,31825299.0,22/03/2020,False
2020-10-08,0,0,AO,31825299.0,22/03/2020,False
2020-10-07,355,13,AO,31825299.0,22/03/2020,False
2020-10-06,0,0,AO,31825299.0,22/03/2020,False
2020-10-05,159,4,AO,31825299.0,22/03/2020,False
2020-10-04,97,4,AO,31825299.0,22/03/2020,False
2020-10-03,142,2,AO,31825299.0,22/03/2020,False
2020-10-02,0,1,AO,31825299.0,22/03/2020,False
2020-10-01,67,3,AO,31825299.0,22/03/2020,False
2020-09-30,108,3,AO,31825299.0,22/03/2020,False
2020-09-29,125,5,AO,31825299.0,22/03/2020,False
2020-09-28,82,4,AO,31825299.0,22/03/2020,False
2020-09-27,115,5,AO,31825299.0,22/03/2020,False
2020-09-26,112,3,AO,31825299.0,22/03/2020,False
2020-09-25,127,4,AO,31825299.0,22/03/2020,False
2020-09-24,0,0,AO,31825299.0,22/03/2020,False
2020-09-23,119,1,AO,31825299.0,22/03/2020,False
2020-09-22,126,2,AO,31825299.0,22/03/2020,False
2020-09-21,90,8,AO,31825299.0,22/03/2020,False
2020-09-20,112,0,AO,31825299.0,22/03/2020,False
2020-09-19,40,0,AO,31825299.0,22/03/2020,False
2020-09-18,180,5,AO,31825299.0,22/03/2020,False
2020-09-17,130,5,AO,31825299.0,22/03/2020,False
2020-09-16,51,0,AO,31825299.0,22/03/2020,False
2020-09-15,53,2,AO,31825299.0,22/03/2020,False
2020-09-14,56,1,AO,31825299.0,22/03/2020,False
2020-09-13,62,1,AO,31825299.0,22/03/2020,False
2020-09-12,125,4,AO,31825299.0,22/03/2020,False
2020-09-11,59,2,AO,31825299.0,22/03/2020,False
2020-09-10,52,4,AO,31825299.0,22/03/2020,False
2020-09-09,16,3,AO,31825299.0,22/03/2020,False
2020-09-08,30,0,AO,31825299.0,22/03/2020,False
2020-09-07,59,2,AO,31825299.0,22/03/2020,False
2020-09-06,71,2,AO,31825299.0,22/03/2020,False
2020-09-05,28,1,AO,31825299.0,22/03/2020,False
2020-09-04,48,3,AO,31825299.0,22/03/2020,False
2020-09-03,75,1,AO,31825299.0,22/03/2020,False
2020-09-02,30,1,AO,31825299.0,22/03/2020,False
2020-09-01,0,0,AO,31825299.0,22/03/2020,False
2020-08-31,73,0,AO,31825299.0,22/03/2020,False
2020-08-30,80,1,AO,31825299.0,22/03/2020,False
2020-08-29,56,1,AO,31825299.0,22/03/2020,False
2020-08-28,83,2,AO,31825299.0,22/03/2020,False
2020-08-27,49,1,AO,31825299.0,22/03/2020,False
2020-08-26,61,2,AO,31825299.0,22/03/2020,False
2020-08-25,51,4,AO,31825299.0,22/03/2020,False
2020-08-24,103,2,AO,31825299.0,22/03/2020,False
2020-08-23,24,1,AO,31825299.0,22/03/2020,False
2020-08-22,29,1,AO,31825299.0,22/03/2020,False
2020-08-21,49,2,AO,31825299.0,22/03/2020,False
2020-08-20,0,0,AO,31825299.0,22/03/2020,False
